id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2,diff
508,4,11,730.0,723.0,1512.0,1534.0,0.0149,5,1.3418,1.44882,1.0,1.0,1.0,1.0,1.0,730_729_728_727_723,1512_1515_1519_1520_1534,_2.1534_1.3418_1.3104_0.8933_1.5452,0.625,0.217391304347826,1,1,1.0
509,4,11,766.0,778.0,216.0,260.0,0.2549,7,2.3805,2.04282,0.4,0.6,0.6,0.8,1.0,766_768_769_773_775_776_778,216_237_238_246_257_258_260,_2.6719_1.5066_-1_2.4926_2.3805_-1_1.1625,0.5384615384615384,0.1555555555555555,1,1,1.0
510,4,11,1984.0,1951.0,1424.0,1452.0,0.1112,6,1.7446000000000002,1.701,0.6,1.0,1.0,1.0,1.0,1984_1960_1959_1958_1957_1951,1424_1425_1427_1438_1446_1452,_1.33_-1_1.9848_1.8604_1.6288_-1,0.1764705882352941,0.2068965517241379,4,1,1.0
512,4,11,567.0,562.0,1438.0,1494.0,0.0657,5,1.92045,2.056025,1.0,1.0,1.0,1.0,1.0,567_566_565_564_562,1438_1464_1472_1489_1494,_1.6133_3.0177_-1_2.2276_1.3655,0.8333333333333334,0.087719298245614,1,1,1.0
513,4,11,2053.0,2040.0,807.0,850.0,0.1172,5,1.1963,1.5064666666666666,1.0,1.0,1.0,1.0,1.0,2053_2051_2042_2041_2040,807_808_819_839_850,_-1_2.1288_-1_1.1943_1.1963,0.3571428571428571,0.1136363636363636,4,1,1.0
514,4,11,725.0,741.0,280.0,337.0,0.2777,5,1.7197,1.8765,1.0,1.0,1.0,1.0,1.0,725_732_734_735_741,280_287_306_318_337,_1.3446_2.7782_-1_2.0948_1.2884,0.2941176470588235,0.0862068965517241,1,1,1.0
515,4,12,1065.0,1110.0,1911.0,2062.0,0.0384,19,1.67775,1.7952187499999996,1.0,1.0,1.0,1.0,1.0,1065_1077_1078_1081_1082_1083_1085_1086_1089_1090_1093_1094_1097_1098_1099_1105_1108_1109_1110,1911_1912_1913_1921_1938_1942_1965_1966_1973_1977_2015_2028_2033_2035_2037_2043_2053_2054_2062,_1.5711_1.8486_-1_1.8058_2.7172_1.6049_0.9785_1.0668_2.3328_1.4172_1.1197_-1_1.2587_2.27_-1_3.4353_1.7506_1.2874_2.2589,0.4130434782608695,0.125,4,1,1.0
516,4,12,1386.0,1406.0,1249.0,1355.0,0.0255,14,1.5671,1.858769230769231,0.7142857142857143,1.0,1.0,1.0,1.0,1386_1388_1390_1393_1394_1395_1396_1400_1401_1402_1403_1404_1405_1406,1249_1275_1289_1299_1304_1305_1307_1341_1342_1343_1344_1349_1352_1355,_1.4406_2.5293_1.9271_1.4983_1.5526_0.8657_1.5671_4.289_1.8718_1.4981_1.1665_2.0613_1.8966_-1,0.6666666666666666,0.1308411214953271,4,1,1.0
517,4,12,931.0,917.0,1224.0,1282.0,0.0155,10,2.08625,2.07173,1.0,1.0,1.0,1.0,1.0,931_930_929_927_926_924_923_922_918_917,1224_1240_1243_1246_1249_1251_1253_1258_1275_1282,_2.924_3.0019_2.252_1.861_1.2385_1.583_2.2709_1.3352_1.9205_2.3303,0.6666666666666666,0.1694915254237288,4,1,1.0
518,4,12,964.0,932.0,1411.0,1547.0,0.0658,11,2.0106,2.3467777777777776,0.7777777777777778,1.0,1.0,1.0,1.0,964_962_961_960_956_943_941_936_935_933_932,1411_1429_1458_1470_1488_1491_1500_1514_1515_1519_1547,_1.2653_4.2672_2.0106_-1_3.4894_1.2908_3.4727_2.7766_-1_1.2775_1.2709,0.3333333333333333,0.0802919708029197,4,1,1.0
519,4,12,1022.0,1030.0,1084.0,1116.0,0.0073,7,2.0503,2.097325,1.0,1.0,1.0,1.0,1.0,1022_1023_1024_1025_1027_1028_1030,1084_1091_1101_1107_1110_1111_1116,_-1_-1_1.8454_2.7195_2.2552_1.5692_-1,0.7777777777777778,0.2121212121212121,4,1,1.0
520,4,12,1369.0,1384.0,1426.0,1547.0,0.0491,9,1.5876,1.7931624999999998,0.8571428571428571,1.0,1.0,1.0,1.0,1369_1370_1371_1372_1374_1379_1381_1382_1384,1426_1442_1447_1456_1477_1516_1522_1523_1547,_-1_1.5779_2.9677_1.3885_1.5973_1.5568_2.1806_1.259_1.8175,0.5625,0.0737704918032786,4,1,1.0
521,4,12,1034.0,1049.0,1606.0,1691.0,0.0404,8,1.3629,1.592325,1.0,1.0,1.0,1.0,1.0,1034_1035_1037_1038_1039_1040_1047_1049,1606_1622_1626_1636_1647_1670_1674_1691,_2.2709_0.9527_2.6747_1.6049_1.262_1.4045_1.3213_1.2476,0.5,0.0930232558139534,4,1,1.0
522,4,12,1076.0,1066.0,1860.0,1909.0,0.0645,7,1.7178,1.915557142857143,1.0,1.0,1.0,1.0,1.0,1076_1075_1074_1072_1071_1069_1066,1860_1861_1870_1871_1872_1900_1909,_0.9576_1.7178_2.4619_1.5332_3.1396_1.9957_1.6031,0.6363636363636364,0.14,4,1,1.0
523,4,12,1411.0,1402.0,411.0,442.0,0.0529,5,2.0554,2.19465,0.8,1.0,1.0,1.0,1.0,1411_1409_1408_1407_1402,411_427_431_434_442,_2.5881_3.1583_1.5227_1.5095_-1,0.5,0.15625,4,1,1.0
524,4,13,1606.0,1631.0,1766.0,1854.0,0.0164,15,1.6475,1.6677230769230769,0.9230769230769232,1.0,1.0,1.0,1.0,1606_1611_1612_1613_1614_1615_1617_1619_1620_1621_1622_1623_1629_1630_1631,1766_1773_1782_1783_1784_1806_1825_1826_1830_1835_1840_1841_1845_1849_1854,_1.7913_2.0524_0.9549_1.5142_1.6475_1.5627_-1_1.3228_2.1066_1.8859_2.0771_1.1243_1.4955_2.1452_-1,0.5769230769230769,0.1685393258426966,4,1,1.0
525,4,13,672.0,697.0,545.0,661.0,0.019,15,1.9231,2.384123076923077,0.9,1.0,1.0,1.0,1.0,672_678_679_680_681_682_686_688_690_692_693_694_695_696_697,545_566_570_584_596_597_617_626_628_636_638_640_643_656_661,_1.9231_2.737_2.9192_1.577_1.3258_4.4015_1.1844_5.8761_1.575_1.4745_-1_-1_2.2519_1.9837_1.7644,0.5769230769230769,0.1282051282051282,1,1,1.0
526,4,13,1351.0,1364.0,1499.0,1619.0,0.0254,10,1.646,2.0275,1.0,1.0,1.0,1.0,1.0,1351_1354_1355_1356_1357_1359_1360_1361_1362_1364,1499_1514_1519_1529_1546_1552_1585_1590_1606_1619,_-1_1.103_-1_1.7211_2.4118_0.9534_-1_4.8921_1.646_1.4651,0.7142857142857143,0.0826446280991735,4,1,1.0
527,4,13,484.0,474.0,790.0,836.0,0.0071,7,1.8003,1.7889,1.0,1.0,1.0,1.0,1.0,484_483_481_480_479_477_474,790_802_803_804_805_807_836,_-1_1.8663_-1_1.6392_1.7343_1.9158_-1,0.6363636363636364,0.1489361702127659,1,1,1.0
528,4,13,1605.0,1589.0,1432.0,1473.0,0.0498,7,2.3483,2.17708,1.0,1.0,1.0,1.0,1.0,1605_1604_1601_1594_1591_1590_1589,1432_1433_1438_1446_1455_1472_1473,_2.9136_-1_1.3888_-1_2.7761_1.4586_2.3483,0.4117647058823529,0.1666666666666666,4,1,1.0
529,4,13,1017.0,994.0,1664.0,1753.0,0.123,8,1.7052,2.0083333333333333,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1017_1015_1014_1012_1009_1006_1005_994,1664_1673_1684_1692_1709_1728_1735_1753,_1.9188_1.6801_-1_-1_1.3051_4.2817_1.134_1.7303,0.3333333333333333,0.0888888888888888,4,1,1.0
530,4,13,1639.0,1646.0,1959.0,2011.0,0.0092,6,1.5543,1.4570833333333333,1.0,1.0,1.0,1.0,1.0,1639_1642_1643_1644_1645_1646,1959_1964_1981_2000_2006_2011,_1.5926_1.0492_1.6161_1.691_1.2776_1.516,0.75,0.1132075471698113,4,1,0.8653846153846154
531,4,13,1202.0,1151.0,102.0,191.0,0.2656,6,1.83245,2.17035,0.5,0.8333333333333334,1.0,1.0,1.0,1202_1196_1182_1181_1177_1151,102_130_148_153_177_191,_1.7503_1.9146_1.4187_3.9072_2.8794_1.1519,0.1153846153846153,0.0666666666666666,4,1,1.0
532,4,2,274.0,381.0,98.0,389.0,0.0896,33,1.7213500000000002,1.9165153846153848,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,274_275_276_277_278_279_281_285_286_287_288_291_296_302_303_304_311_343_344_345_346_347_348_349_350_351_358_360_369_370_379_380_381,98_102_105_108_110_113_130_147_148_149_159_186_219_227_230_240_243_247_248_257_259_261_272_273_276_291_319_325_330_340_379_381_389,_-1_1.2083_-1_-1_1.9235_2.2186_1.3496_1.363_1.4449_1.4397_2.3656_-1_2.1093_1.2058_1.191_1.1025_1.204_1.2103_1.9433_1.4291_-1_1.8782_1.5352_2.2367_2.7457_2.4687_2.3243_-1_1.8826_3.1335_5.3515_1.5645_-1,0.3055555555555556,0.1130136986301369,3,1,1.0
533,4,2,393.0,341.0,330.0,423.0,0.1571,14,2.01715,2.016658333333333,1.0,1.0,1.0,1.0,1.0,393_391_389_388_387_385_383_382_378_377_376_372_366_341,330_340_344_354_362_371_375_376_392_393_399_413_414_423,_2.1275_2.9639_1.7029_1.131_2.0296_-1_1.2212_2.0465_1.8162_3.5328_2.1609_1.4627_2.0047_-1,0.2641509433962264,0.1489361702127659,3,1,1.0
534,4,2,342.0,280.0,40.0,144.0,0.2884,12,1.3599,1.4335916666666666,0.9,1.0,1.0,1.0,1.0,342_339_337_336_317_316_315_314_313_284_283_280,40_49_54_58_65_66_80_85_93_121_124_144,_1.1071_1.7033_1.2672_1.352_1.6936_2.2478_1.3825_1.3678_1.1063_1.0034_1.0872_1.8849,0.1904761904761904,0.1142857142857142,3,1,1.0
535,4,3,675.0,589.0,2749.0,2995.0,0.0101,50,1.7352,1.9141121951219509,0.9142857142857144,0.9714285714285714,1.0,1.0,1.0,675_674_671_664_663_661_660_658_656_655_653_650_649_647_646_645_644_643_639_631_630_629_628_627_626_625_624_623_618_615_614_613_612_609_607_605_604_603_602_601_600_597_596_595_594_593_592_591_590_589,2749_2753_2755_2756_2760_2778_2779_2780_2792_2814_2819_2826_2828_2840_2842_2843_2844_2845_2849_2853_2861_2863_2864_2867_2868_2870_2873_2877_2885_2886_2888_2894_2897_2899_2922_2927_2935_2941_2942_2960_2961_2965_2966_2968_2974_2975_2980_2985_2991_2995,_-1_1.362_1.7352_1.4305_1.3336_1.2357_2.3307_-1_2.4734_2.4291_-1_2.0836_1.5139_2.1553_-1_1.8288_2.5992_1.4112_1.0688_1.9972_1.7189_1.5361_2.042_1.8303_-1_1.3479_-1_1.0938_1.4801_1.62_2.0661_1.1345_3.5414_-1_-1_-1_1.4516_2.0556_4.5144_1.302_3.7458_1.7598_2.822_1.3625_1.5572_3.2321_1.9765_1.644_1.7823_0.8735,0.5747126436781609,0.2024291497975708,1,1,1.0
536,4,3,1335.0,1257.0,166.0,529.0,0.0257,45,1.7192,1.8422102564102567,0.8888888888888888,0.9444444444444444,1.0,1.0,1.0,1335_1331_1330_1329_1328_1326_1325_1324_1321_1320_1319_1317_1316_1314_1313_1311_1310_1309_1307_1306_1304_1303_1301_1298_1296_1295_1294_1290_1288_1287_1286_1283_1282_1281_1279_1278_1277_1274_1272_1270_1268_1267_1266_1265_1257,166_175_186_190_192_195_199_201_205_230_232_243_245_252_264_271_273_275_289_290_302_306_310_330_338_347_348_381_398_409_414_437_448_450_475_479_480_496_502_507_508_511_512_522_529,_2.1434_0.8366_-1_1.1988_2.1177_2.0058_1.2957_1.9074_1.4349_-1_1.4112_3.5734_3.1102_1.3729_1.2195_1.6083_3.2808_2.621_1.3089_2.3329_2.7147_-1_-1_2.0817_-1_1.7192_1.2573_1.9015_0.9659_1.3346_1.0471_2.0397_2.2477_1.7426_1.3035_1.3971_1.5329_1.8191_2.0572_2.7568_1.123_1.3646_1.4576_-1_3.203,0.569620253164557,0.1236263736263736,4,1,1.0
537,4,3,900.0,859.0,1585.0,1756.0,0.0292,23,1.6379,1.815552631578948,0.85,0.95,1.0,1.0,1.0,900_898_897_896_894_890_889_888_887_886_885_883_882_878_877_874_871_870_869_868_867_860_859,1585_1587_1589_1591_1617_1656_1657_1662_1663_1672_1674_1679_1680_1694_1695_1698_1704_1706_1714_1718_1728_1753_1756,_1.0633_1.6379_-1_1.4692_1.3043_3.1001_1.3257_1.2387_1.0351_0.9593_1.9143_1.699_-1_1.5677_2.264_-1_2.5711_2.1827_1.7412_1.3552_2.7883_3.2784_-1,0.5476190476190477,0.1337209302325581,1,1,1.0
538,4,3,901.0,909.0,1268.0,1274.0,0.0085,5,1.6002,1.62932,0.8,0.8,1.0,1.0,1.0,901_904_906_908_909,1268_1271_1272_1273_1274,_2.1287_1.3838_1.3628_1.6002_1.6711,0.5555555555555556,0.7142857142857143,1,1,1.0
539,4,3,1258.0,1264.0,561.0,608.0,0.0705,6,1.6401,1.70264,1.0,1.0,1.0,1.0,1.0,1258_1259_1261_1262_1263_1264,561_563_587_601_604_608,_2.1592_2.1528_1.6401_1.5473_1.0138_-1,0.8571428571428571,0.125,4,1,1.0
540,4,3,1146.0,1150.0,116.0,160.0,0.0121,5,1.6808,1.665625,0.75,1.0,1.0,1.0,1.0,1146_1147_1148_1149_1150,116_127_137_145_160,_1.4404_-1_2.069_1.9212_1.2319,1.0,0.1111111111111111,4,1,1.0
541,4,3,1254.0,1243.0,675.0,768.0,0.1044,6,1.8648,2.093133333333333,0.8,0.8,1.0,1.0,1.0,1254_1253_1251_1245_1244_1243,675_683_721_738_762_768,_3.1618_1.272_1.0459_1.6501_3.3495_2.0795,0.5,0.0638297872340425,4,1,0.946236559139785
542,4,4,1720.0,1732.0,2191.0,2246.0,0.045,8,1.7755999999999998,1.8457625,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1720_1721_1724_1725_1729_1730_1731_1732,2191_2192_2216_2228_2231_2243_2244_2246,_2.3398_1.5389_1.1468_2.1333_1.9361_1.6151_2.9167_1.1394,0.6153846153846154,0.1428571428571428,4,1,1.0
543,4,4,458.0,451.0,13.0,51.0,0.0184,6,1.82095,2.0638333333333336,0.8,1.0,1.0,1.0,1.0,458_457_455_454_453_451,13_26_30_34_41_51,_1.7743_3.7424_1.8676_2.6049_1.4754_0.9184,0.75,0.1538461538461538,1,1,1.0
544,4,5,1152.0,1201.0,186.0,452.0,0.0199,35,1.6486,1.7767655172413794,0.7666666666666667,0.9,0.9666666666666668,1.0,1.0,1152_1153_1155_1156_1158_1159_1162_1163_1164_1165_1166_1170_1171_1177_1178_1181_1182_1183_1185_1186_1187_1188_1189_1190_1191_1192_1193_1194_1195_1196_1197_1198_1199_1200_1201,186_209_215_217_219_230_233_245_256_262_274_287_309_316_317_323_325_333_338_354_356_358_360_363_377_382_390_409_418_427_434_435_440_442_452,_1.7787_2.5515_1.6486_1.7896_-1_2.1543_1.3167_1.1864_-1_-1_3.6998_-1_1.3668_1.988_1.3401_1.4743_0.9228_1.383_1.9015_1.7416_-1_1.9474_2.2061_1.5555_1.591_1.2893_2.4995_2.7952_1.3032_1.738_1.8714_-1_1.5604_1.4639_1.4616,0.7,0.1310861423220973,4,1,1.0
545,4,5,1548.0,1588.0,28.0,76.0,0.0287,12,1.6737,1.792533333333333,0.9,1.0,1.0,1.0,1.0,1548_1574_1575_1576_1577_1580_1581_1583_1584_1585_1587_1588,28_31_33_34_35_44_45_46_48_52_69_76,_1.764_1.669_1.5365_1.1245_1.2654_1.6784_3.9227_2.215_1.1542_2.464_1.0313_1.6854,0.2926829268292683,0.2448979591836734,4,1,1.0
546,4,5,1518.0,1493.0,1563.0,1684.0,0.0735,13,1.517,1.5466833333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,1.0,1518_1517_1516_1515_1513_1512_1511_1510_1509_1507_1505_1503_1493,1563_1565_1581_1584_1590_1610_1617_1624_1632_1651_1666_1670_1684,_1.7662_1.5969_1.4877_1.5827_1.3381_1.2037_-1_1.9203_1.4174_1.8033_1.5463_1.455_1.4426,0.5,0.1065573770491803,4,1,1.0
547,4,5,1349.0,1336.0,79.0,150.0,0.0394,9,1.7747,1.6315571428571432,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1349_1348_1347_1346_1345_1341_1340_1338_1336,79_83_90_96_122_136_137_146_150,_1.7747_1.929_-1_0.987_2.2231_1.1237_-1_1.4098_1.9736,0.6428571428571429,0.125,4,1,1.0
548,4,5,1564.0,1554.0,1729.0,1763.0,0.0151,7,1.936,2.10418,1.0,1.0,1.0,1.0,1.0,1564_1563_1561_1560_1558_1557_1554,1729_1733_1743_1745_1757_1760_1763,_-1_1.7823_1.936_-1_1.5082_2.475_2.8194,0.6363636363636364,0.2,4,1,1.0
549,4,5,1221.0,1212.0,563.0,611.0,0.0226,7,1.5257,1.4423666666666666,1.0,1.0,1.0,1.0,1.0,1221_1220_1219_1218_1217_1214_1212,563_576_583_585_597_601_611,_1.5722_0.9833_1.4792_0.846_2.1716_1.6019_-1,0.7,0.1428571428571428,4,1,1.0
550,4,5,1498.0,1463.0,1779.0,1896.0,0.1446,7,2.6392,2.6392,0.8,1.0,1.0,1.0,1.0,1498_1491_1490_1485_1483_1467_1463,1779_1791_1795_1824_1835_1868_1896,_-1_2.5915_2.6869_-1_-1_-1_-1,0.1944444444444444,0.059322033898305,4,1,1.0
552,4,5,1528.0,1542.0,1211.0,1278.0,0.2031,5,1.4863,1.88728,0.5,1.0,1.0,1.0,1.0,1528_1534_1536_1539_1542,1211_1232_1242_1263_1278,_1.7426_1.4536_3.5948_1.4863_1.1591,0.3333333333333333,0.0735294117647058,4,1,1.0
553,4,6,2311.0,2399.0,2081.0,2320.0,0.0756,29,1.6352,1.85125,0.9130434782608696,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,2311_2312_2315_2316_2319_2320_2321_2336_2337_2338_2339_2340_2343_2346_2347_2348_2349_2351_2352_2358_2360_2382_2385_2389_2393_2394_2395_2397_2399,2081_2097_2106_2112_2117_2124_2126_2129_2131_2142_2144_2146_2147_2150_2151_2155_2156_2162_2168_2203_2222_2240_2244_2260_2262_2268_2281_2316_2320,_2.04_-1_-1_-1_1.2635_-1_1.0111_2.0194_1.2121_1.4005_1.5127_1.4649_2.4666_1.5339_1.4589_0.8801_1.9057_-1_1.7365_4.0094_2.333_1.376_1.3453_3.5403_1.2865_2.2105_2.0362_2.6324_1.7545,0.3258426966292135,0.1208333333333333,1,1,1.0
554,4,6,2304.0,2289.0,2330.0,2385.0,0.031,11,1.536,1.6709636363636364,1.0,1.0,1.0,1.0,1.0,2304_2303_2299_2297_2296_2295_2294_2293_2292_2290_2289,2330_2335_2351_2355_2356_2368_2372_2373_2377_2382_2385,_1.6302_1.3236_1.5118_0.921_2.8626_2.5111_1.536_1.2094_1.9438_1.1211_1.81,0.6875,0.1964285714285714,1,1,1.0
555,4,6,2213.0,2155.0,1915.0,2007.0,0.1421,10,2.0218,2.0686555555555555,0.8888888888888888,1.0,1.0,1.0,1.0,2213_2206_2203_2202_2186_2163_2162_2161_2157_2155,1915_1924_1933_1934_1961_1981_1983_2001_2006_2007,_-1_2.153_1.8715_1.8733_2.1295_2.0218_1.1589_1.4332_2.6772_3.2995,0.1694915254237288,0.1075268817204301,1,1,1.0
556,4,6,2259.0,2218.0,2022.0,2090.0,0.172,8,1.7981,1.8524142857142856,1.0,1.0,1.0,1.0,1.0,2259_2241_2238_2237_2234_2223_2219_2218,2022_2036_2063_2065_2071_2076_2089_2090,_-1_1.9753_1.3652_2.8481_1.7981_1.3591_1.607_2.0141,0.1904761904761904,0.1159420289855072,1,1,1.0
559,4,7,2403.0,2459.0,18.0,259.0,0.0086,35,1.4493,1.6084838709677425,1.0,1.0,1.0,1.0,1.0,2403_2404_2406_2407_2408_2409_2411_2412_2413_2414_2416_2417_2418_2420_2421_2422_2424_2425_2429_2430_2436_2437_2438_2439_2441_2442_2444_2450_2451_2452_2453_2455_2457_2458_2459,18_21_39_40_46_59_61_63_64_65_75_76_77_82_83_84_85_110_116_142_158_159_165_169_174_176_190_200_201_203_211_224_225_235_259,_1.1349_1.5047_1.2947_2.7206_1.699_1.3516_-1_2.8278_1.342_-1_1.4369_1.0134_3.2631_1.2538_1.2752_1.7448_1.7899_1.4493_-1_1.0318_1.3165_1.1812_1.4719_1.0869_1.7215_1.8038_2.257_1.3408_1.3838_0.9894_1.7485_1.5856_1.5496_2.293_-1,0.6140350877192983,0.1446280991735537,1,1,1.0
561,4,8,1.0,105.0,106.0,660.0,0.0319,61,1.68245,1.826172916666667,0.86,0.94,0.96,0.96,1.0,1_2_7_8_17_18_19_20_23_24_25_26_27_28_29_30_32_33_34_35_37_39_41_43_44_46_47_51_52_53_54_55_58_59_60_61_62_63_64_65_66_67_70_71_72_75_76_77_79_80_81_82_84_85_87_90_92_93_99_104_105,106_109_119_158_166_177_179_191_217_218_219_225_226_227_233_234_245_248_250_256_264_273_297_331_332_333_351_360_365_366_369_371_392_393_397_398_402_403_406_412_413_414_444_458_464_480_481_482_500_509_530_539_554_559_575_578_583_607_635_659_660,_1.252_-1_4.0421_-1_2.0572_1.281_1.1954_1.6842_1.4371_2.8339_1.8346_1.9081_1.3234_-1_1.652_-1_1.8119_3.2243_1.9562_2.0841_2.4169_1.2278_1.366_1.2525_-1_1.4543_1.6068_-1_-1_-1_1.1698_-1_2.1287_1.0242_1.8605_1.9652_1.469_-1_1.4321_2.3343_1.5519_2.286_1.9572_2.5079_1.6807_-1_2.198_3.3492_3.1544_-1_1.3019_1.5872_1.3742_1.1453_0.9163_-1_1.1126_1.7353_2.0228_2.5283_0.9615,0.580952380952381,0.1099099099099099,1,1,1.0
562,4,8,130.0,143.0,729.0,788.0,0.0693,7,2.0449,2.05962,1.0,1.0,1.0,1.0,1.0,130_131_135_138_140_141_143,729_742_754_757_761_786_788,_-1_-1_2.3768_2.0449_2.917_1.3614_1.598,0.5,0.1166666666666666,1,1,1.0
564,4,9,224.0,207.0,1931.0,2008.0,0.0939,8,1.7611,2.0565857142857142,0.6666666666666666,1.0,1.0,1.0,1.0,224_223_222_217_216_215_209_207,1931_1940_1941_1944_1945_1950_1990_2008,_1.7611_2.3754_-1_3.4411_3.367_1.387_1.3149_0.7496,0.4444444444444444,0.1025641025641025,3,1,1.0
565,4,9,194.0,180.0,2285.0,2349.0,0.0608,7,1.65805,2.461475,0.8333333333333334,1.0,1.0,1.0,1.0,194_191_187_185_184_181_180,2285_2303_2314_2320_2337_2345_2349,_1.3562_1.9599_5.3259_-1_1.2039_-1_-1,0.4666666666666667,0.1076923076923077,3,1,1.0
566,4,9,219.0,240.0,704.0,737.0,0.1213,5,2.0769,1.9631,0.6,0.8,0.8,0.8,1.0,219_226_231_237_240,704_707_729_736_737,_2.8955_1.1673_2.3419_2.0769_1.3339,0.2272727272727272,0.1470588235294117,3,1,1.0
567,4,9,199.0,220.0,2070.0,2135.0,0.1506,5,1.258,1.9986666666666668,0.6666666666666666,1.0,1.0,1.0,1.0,199_200_218_219_220,2070_2085_2113_2125_2135,_1.1545_3.5835_-1_1.258_-1,0.2272727272727272,0.0757575757575757,3,1,1.0
568,5,1,209.0,265.0,2357.0,2529.0,0.0158,28,1.4648,1.7433360000000002,1.0,1.0,1.0,1.0,1.0,209_211_212_213_214_215_216_217_218_220_227_228_229_230_231_232_234_235_237_239_241_242_243_245_251_262_263_265,2357_2360_2361_2368_2376_2383_2390_2397_2400_2413_2427_2430_2433_2435_2437_2440_2448_2451_2454_2474_2480_2482_2485_2495_2496_2503_2527_2529,_1.5909_1.3111_-1_2.3342_1.5129_1.4631_3.8917_-1_1.4153_1.366_1.45_1.3529_2.8078_1.908_1.635_-1_3.0481_1.3975_1.1146_2.0197_1.1165_1.4384_1.4648_1.3565_2.2299_1.4681_1.7084_1.182,0.4912280701754385,0.1618497109826589,2,1,1.0
569,5,1,1584.0,1601.0,2158.0,2216.0,0.0173,12,1.765,1.970418181818182,0.9090909090909092,1.0,1.0,1.0,1.0,1584_1587_1589_1590_1591_1592_1593_1595_1597_1598_1599_1601,2158_2167_2173_2175_2180_2184_2185_2194_2205_2207_2208_2216,_1.0962_1.2356_1.8077_2.1729_2.2777_-1_1.4919_1.6225_1.765_1.1985_4.8369_2.1697,0.6666666666666666,0.2033898305084746,2,1,1.0
571,5,10,1043.0,768.0,1721.0,2146.0,0.1387,49,1.71915,1.9593275,0.8536585365853658,0.975609756097561,0.975609756097561,1.0,1.0,1043_1023_1003_1002_990_988_985_984_983_980_979_978_975_970_962_960_954_942_940_935_917_915_914_912_889_888_879_875_874_857_840_839_836_833_832_830_822_820_814_813_812_806_805_788_783_782_778_769_768,1721_1740_1772_1773_1782_1784_1794_1807_1824_1829_1836_1837_1839_1844_1856_1857_1885_1901_1909_1910_1916_1922_1925_1928_1961_1964_1973_1984_1985_2007_2027_2028_2033_2039_2040_2041_2045_2057_2062_2084_2085_2088_2099_2118_2124_2127_2133_2139_2146,_1.9097_1.5571_1.1435_1.607_-1_2.2034_1.8134_1.6996_1.8782_2.1504_-1_1.4017_1.4077_3.1239_2.8345_1.17_-1_1.1645_1.3626_-1_0.963_2.1194_1.1514_-1_-1_1.6715_-1_1.2493_1.2749_1.9916_2.4038_3.4051_2.9126_1.7387_1.891_1.754_1.4549_1.6979_5.793_1.9254_4.25_-1_1.2037_1.5969_1.6525_2.7096_1.32_1.8157_-1,0.1775362318840579,0.1150234741784037,2,1,1.0
572,5,10,1129.0,1182.0,1628.0,1701.0,0.1107,10,2.6762,3.15532,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1129_1131_1145_1146_1162_1165_1171_1173_1180_1182,1628_1629_1645_1653_1667_1668_1672_1677_1690_1701,_2.4702_2.8822_2.0282_4.3842_1.2794_5.1262_1.2583_5.6514_4.2949_2.1782,0.1851851851851851,0.1351351351351351,2,1,1.0
573,5,10,1012.0,1024.0,1727.0,1741.0,0.264,5,1.7022,1.5931,1.0,1.0,1.0,1.0,1.0,1012_1015_1016_1017_1024,1727_1732_1733_1736_1741,_-1_1.2862_1.7022_-1_1.7909,0.3846153846153846,0.3333333333333333,2,1,1.0
575,5,11,684.0,735.0,1895.0,2126.0,0.0695,21,1.6952,1.8233944444444443,0.8,0.9333333333333332,0.9333333333333332,1.0,1.0,684_690_693_694_695_701_702_705_706_709_710_711_713_720_721_722_723_725_727_733_735,1895_1919_1924_1927_1930_1946_1952_1966_1967_1983_1989_1995_2027_2059_2065_2066_2070_2083_2103_2121_2126,_2.0045_3.5601_1.4057_1.2151_1.7188_1.4116_-1_2.6596_1.6716_-1_1.0_1.4451_2.4203_1.9709_1.2125_1.7754_1.5825_2.261_-1_2.0632_1.4432,0.4038461538461538,0.0905172413793103,2,1,1.0
576,5,11,1263.0,1229.0,448.0,628.0,0.0675,17,1.8489,2.0274625,0.7333333333333333,1.0,1.0,1.0,1.0,1263_1262_1261_1257_1254_1253_1249_1248_1246_1244_1241_1240_1236_1235_1232_1230_1229,448_449_484_488_515_517_534_537_546_565_570_583_600_607_612_626_628,_2.9981_2.1835_-1_1.9256_1.896_1.8018_1.5224_1.7975_2.8025_2.4435_1.3934_1.4444_1.0866_1.573_1.5897_2.6817_3.2997,0.4857142857142857,0.0939226519337016,2,1,1.0
